YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202406,192915,1190986,1,6.31,"SSE","HOXIE",39.2624,-100.3969,3915744,10023814
202406,192915,1190988,1,6.43,"SW","GRAINFIELD",39.0478,-100.5458,392868,10032748
202406,192919,1190840,1,1.09,"W","DELL CITY MUNI ARPT",31.9484,-105.1984,3156904,10511904
202406,192920,1190841,1,0,"N","(DMN)DEMING ARPT",32.25,-107.72,3215000,10743200
202406,192922,1190856,1,5.19,"NW","OROGRANDE",32.4132,-106.1527,3224792,1069162
202406,192938,1190959,1,0,"N","(LSE)LA CROSSE MUNI",43.88,-91.25,4352800,9115000
202406,192938,1190960,1,2.83,"WNW","PLEASANTVILLE",44.47,-91.35,4428200,9121000
202406,192938,1190961,1,0,"N","BLAIR",44.3,-91.23,4418000,9113800
202406,192940,1190997,1,6.61,"SSE","VONA",39.2097,-102.7093,3912582,10242558
202406,192940,1190998,1,8.51,"S","BURLINGTON",39.1779,-102.2908,3910674,10217448
202406,192940,1190999,1,1.91,"NW","CARLTON",38.8461,-102.1289,3850766,1027734
202406,192941,1191000,1,8.31,"N","MARIENTHAL",38.6,-101.23,3836000,10113800
202406,192941,1191001,1,8.49,"NNE","MARIENTHAL",38.59,-101.15,3835400,1019000
202406,192941,1191499,1,9.63,"NNE","MARIENTHAL",38.6126,-101.1652,3836756,1019912
202406,192941,1191500,1,.39,"NW","LEOTI",38.4839,-101.3553,3829034,10121318
202406,192941,1191502,1,6.8,"SE","SHARON SPGS ARPT",38.7703,-101.676,3846218,10140560
202406,192941,1191503,1,.55,"NE","MC ALLASTER",39.0053,-101.3923,39318,10123538
202406,192941,1193959,1,8.68,"NE","MARIENTHAL",38.5837,-101.1294,3835022,1017764
202406,192941,1193959,2,8.68,"NE","MARIENTHAL",38.5836,-101.1291,3835016,1017746
202406,192942,1191034,1,.86,"NE","CENTER GROVE",42.51,-90.69,4230600,9041400
202406,192942,1191035,1,0,"N","DUBUQUE",42.5,-90.67,4230000,9040200
202406,192942,1191036,1,.86,"SW","ASBURY",42.51,-90.76,4230600,9045600
202406,192942,1191037,1,1.47,"SSE","DUBUQUE",42.48,-90.66,4228800,9039600
202406,192942,1191038,1,1.38,"N","CENTER GROVE",42.52,-90.7,4231200,9042000
202406,192942,1191039,1,0,"N","DYERSVILLE",42.48,-91.12,4228800,917200
202406,192942,1191041,1,1.53,"E","ASBURY",42.52,-90.72,4231200,9043200
202406,192942,1191042,1,1.53,"E","ASBURY",42.52,-90.72,4231200,9043200
202406,192942,1191045,1,.86,"NW","CENTER GROVE",42.51,-90.71,4230600,9042600
202406,192942,1191055,1,1.23,"SE","ASBURY",42.51,-90.73,4230600,9043800
202406,192942,1191057,1,1.38,"N","CENTER GROVE",42.52,-90.7,4231200,9042000
202406,192942,1191064,1,1.01,"SW","ASBURY",42.5097,-90.7642,4230582,9045852
202406,192942,1191064,2,.93,"SW","ASBURY",42.5111,-90.7637,4230666,9045822
202406,192942,1191064,3,.85,"WSW","ASBURY",42.5138,-90.7644,4230828,9045864
202406,192942,1191064,4,.75,"W","ASBURY",42.5196,-90.7648,4231176,9045888
202406,192942,1191064,5,.89,"W","ASBURY",42.52,-90.7675,4231200,9046050
202406,192942,1191064,6,1.02,"SW","ASBURY",42.51,-90.7647,4230600,9045882
202406,192942,1191065,1,1.53,"N","CENTER GROVE",42.5222,-90.7006,4231332,9042036
202406,192942,1191065,2,1.56,"N","CENTER GROVE",42.5224,-90.6967,4231344,9041802
202406,192942,1191065,3,1.37,"N","CENTER GROVE",42.5196,-90.6963,4231176,9041778
202406,192942,1191065,4,1.37,"N","CENTER GROVE",42.5198,-90.7014,4231188,9042084
202406,192942,1191066,1,2.09,"SE","SAGEVILLE",42.5463,-90.6944,4232778,9041664
202406,192942,1191066,2,2.11,"SSE","SAGEVILLE",42.5439,-90.6982,4232634,9041892
202406,192942,1191066,3,1.2,"SSE","SAGEVILLE",42.5537,-90.7118,4233222,9042708
202406,192942,1191066,4,1.17,"SE","SAGEVILLE",42.5561,-90.707,4233366,9042420
202406,192942,1191067,1,.5,"NE","DUBUQUE",42.5043,-90.6621,4230258,9039726
202406,192942,1191067,2,.91,"NNE","DUBUQUE",42.5129,-90.6662,4230774,9039972
202406,192942,1191067,3,1.13,"NNE","DUBUQUE",42.5151,-90.6613,4230906,9039678
202406,192942,1191067,4,.97,"NE","DUBUQUE",42.5114,-90.6587,4230684,9039522
202406,192942,1191067,5,.73,"NE","DUBUQUE",42.5061,-90.6584,4230366,9039504
202406,192942,1191068,1,.88,"NNW","KEY WEST",42.4625,-90.6836,4227750,9041016
202406,192942,1191068,2,.92,"N","KEY WEST",42.4631,-90.677,4227786,9040620
202406,192942,1191068,3,.67,"N","KEY WEST",42.4595,-90.6776,4227570,9040656
202406,192942,1191068,4,.66,"NNW","KEY WEST",42.4593,-90.6833,4227558,9040998
202406,192943,1191033,1,1.07,"NW","EAST DUBUQUE",42.4916,-90.6441,4229496,9038646
202406,192943,1191033,2,1.09,"NW","EAST DUBUQUE",42.4925,-90.6431,4229550,9038586
202406,192943,1191033,3,.84,"NW","EAST DUBUQUE",42.4899,-90.6397,4229394,9038382
202406,192943,1191033,4,.82,"NW","EAST DUBUQUE",42.4891,-90.6402,4229346,9038412
202406,192943,1191033,5,.97,"NW","EAST DUBUQUE",42.4905,-90.6427,4229430,9038562
202406,192944,1191040,1,.28,"SE","LINCOLNVILLE",38.4976,-96.9658,3829856,9657948
202406,192944,1191040,2,.75,"ESE","LINCOLNVILLE",38.4978,-96.9564,3829868,9657384
202406,193121,1192708,1,1,"SSW","GENEVA",42.8566,-76.9876,4251396,7659256
202406,193121,1192709,1,0,"W","GENEVA",42.87,-76.98,4252200,7658800
202406,193121,1192710,1,1,"N","GENEVA",42.8845,-76.98,4253070,7658800
202406,193121,1192711,1,1,"NE","GENEVA",42.8802,-76.966,4252812,7657960
202406,193121,1192712,1,1,"NNE","GENEVA",42.8834,-76.9724,4253004,7658344
202406,193121,1192713,1,2.65,"N","CANAWAUGUS",42.9681,-77.7755,4258086,7746530
202406,193121,1193087,1,.5,"W","LEWISTON HGTS",43.17,-79.04,4310200,792400
202406,193127,1192715,1,.38,"WNW","DRYHILL",37.2226,-83.3761,3713356,8322566
202406,193127,1192716,1,1.12,"SW","TAULBEE",37.6374,-83.343,3738244,8320580
202406,193128,1192717,1,1.77,"WSW","STANTON",37.8432,-83.9013,3750592,8354078
202406,193128,1192718,1,1.15,"NW","WESTBEND",37.9314,-83.9853,3755884,8359118
202406,193128,1192719,1,.94,"NW","JEFFERSONVILLE",37.9892,-83.8627,3759352,8351762
202406,193128,1192720,1,3.15,"W","LEVEE",37.9712,-83.9878,3758272,8359268
202406,193129,1192721,1,.68,"SE","ARTHURMABEL",37.5926,-82.9418,3735556,8256508
202406,193129,1192722,1,.29,"SW","LANCER",37.6672,-82.734,3740032,8244040
202406,193130,1192723,1,0,"N","TILTON",38.35,-83.75,3821000,8345000
202406,193133,1192748,1,.49,"NNW","ADAIR",36.4364,-95.2736,3626184,9516416
202406,193133,1192749,1,4,"S","OWASSO",36.2121,-95.85,3612726,9551000
202406,193133,1192750,1,4,"WNW","TULSA",36.1722,-96.0163,3610332,96978
202406,193133,1192752,1,3,"W","JENKS",36.02,-96.0237,361200,961422
202406,193133,1192756,1,.99,"SSE","MUSKOGEE DAVIS ARPT",35.6571,-95.3623,3539426,9521738
202406,193133,1192761,1,3.35,"NW","NADDOCK",35.5821,-95.9147,3534926,9554882
202406,193133,1192763,1,4,"SSW","TULSA",36.0965,-95.9774,365790,9558644
202406,193133,1192767,1,2,"W","MUSKOGEE",35.75,-95.4057,3545000,9524342
202406,193133,1192769,1,3,"NE","BIXBY",35.9807,-95.8421,3558842,9550526
202406,193133,1192771,1,3,"NNW","SCULLYVILLE",35.2901,-94.5904,3517406,9435424
202406,193133,1192772,1,2,"NW","JENKS",36.0405,-95.9953,362430,9559718
202406,193133,1192774,1,.78,"E","ARKOMA",35.3518,-94.4363,3521108,9426178
202406,193133,1192775,1,.56,"SSW","WARNER",35.4932,-95.3052,3529592,9518312
202406,193133,1192776,1,.86,"NNW","GOWEN",34.8811,-95.4769,3452866,9528614
202406,193133,1192777,1,3,"SE","TULSA",36.1193,-95.912,367158,9554720
202406,193138,1192766,1,2.05,"NW","GREENLAND",43.05,-70.88,433000,7052800
202406,193133,1192778,1,.39,"NW","EUFAULA",35.2846,-95.5841,3517076,9535046
202406,193133,1192779,1,.92,"NNW","HEAVENER",34.8926,-94.6051,3453556,9436306
202406,193133,1195937,1,2.95,"ENE","WHITEFIELD",35.2653,-95.1812,3515918,9510872
202406,193134,1192780,1,.32,"E","HUNTINGTON",35.0807,-94.2644,354842,9415864
202406,193134,1192781,1,1,"NE","HARTFORD",35.0302,-94.3675,351812,9422050
202406,193134,1192783,1,2.49,"NE","GREEN FOREST",36.3431,-93.4157,3620586,9324942
202406,193134,1194764,1,1.82,"S","OAK PARK",35.404,-94.3847,3524240,9423082
202406,193134,1194765,1,1.65,"E","FT SMITH",35.3832,-94.3909,3522992,9423454
202406,193135,1192784,1,2.28,"SE","TIAWAH",36.246,-95.5419,3614760,9532514
202406,193135,1192785,1,.69,"SSE","BARNSDALL",36.5614,-96.1636,3633684,969816
202406,193135,1192788,1,1.72,"S","TIAWAH",36.2453,-95.5741,3614718,9534446
202406,193135,1192791,1,2.72,"NE","PAWNEE",36.3611,-96.7699,3621666,9646194
202406,193135,1192792,1,2,"N","BROKEN ARROW",36.079,-95.78,364740,9546800
202406,193135,1192793,1,7,"W","SAND SPGS",36.15,-96.2455,369000,9614730
202406,193136,1192743,1,2.84,"WNW","GOODVIEW",37.23,-79.77,3713800,7946200
202406,193136,1193537,1,2.15,"ESE","MEDLEY",37.3075,-79.9642,3718450,7957852
202406,193136,1193537,2,2.17,"ESE","MEDLEY",37.3073,-79.9639,3718438,7957834
202406,193136,1193537,3,2.22,"ESE","MEDLEY",37.3081,-79.9625,3718486,7957750
202406,193136,1193537,4,2.2,"ESE","MEDLEY",37.3083,-79.9627,3718498,7957762
202406,193136,1193570,1,.67,"ESE","SUNSET VLG",37.2974,-80.0084,3717844,80504
202406,193136,1193570,2,.68,"ESE","SUNSET VLG",37.2967,-80.0084,3717802,80504
202406,193136,1193570,3,.71,"ESE","SUNSET VLG",37.2967,-80.0077,3717802,80462
202406,193136,1193570,4,.71,"ESE","SUNSET VLG",37.2974,-80.0075,3717844,80450
202406,193136,1193580,1,1.08,"ESE","SUNSET VLG",37.2926,-80.0027,3717556,80162
202406,193136,1193580,2,1.11,"ESE","SUNSET VLG",37.292,-80.0026,3717520,80156
202406,193136,1193580,3,1.12,"ESE","SUNSET VLG",37.292,-80.0023,3717520,80138
202406,193136,1193580,4,1.09,"ESE","SUNSET VLG",37.2925,-80.0025,3717550,80150
202406,193137,1192753,1,.69,"N","BRIDGTON",44.06,-70.7,443600,7042000
202406,193137,1192754,1,1,"E","NORTH WINDHAM",43.83,-70.41,4349800,7024600
202406,193137,1193111,1,0,"N","BRIDGTON",44.05,-70.7,443000,7042000
202406,193138,1192762,1,.86,"SE","NEWINGTON STATION",43.11,-70.82,436600,7049200
202406,193138,1192765,1,1.01,"W","GREENLAND",43.03,-70.87,431800,7052200
202406,193429,1194971,1,2.89,"E","CATESVILLE",33.1,-92.62,336000,9237200
202406,193430,1196447,1,0,"N","GRAYS REEF BUOY (41008)",31.4,-80.87,3124000,8052200
202406,193428,1196435,1,.69,"S","RITTER",32.77,-80.63,3246200,8037800
202406,193428,1196438,1,2.22,"NW","JACKSONBORO",32.79,-80.48,3247400,8028800
202406,193428,1196440,1,3.11,"NW","JACKSONBORO",32.8,-80.49,3248000,8029400
202406,193428,1196441,1,3.57,"NW","JACKSONBORO",32.8,-80.5,3248000,8030000
202406,193428,1196442,1,.9,"NW","JACKSONBORO",32.78,-80.46,3246800,8027600
202406,193428,1196444,1,3.45,"N","PARKERS FERRY",32.8,-80.4,3248000,8024000
202406,193428,1196445,1,5.56,"N","PARKERS FERRY",32.83,-80.39,3249800,8023400
202406,193428,1196811,1,3.11,"NW","JACKSONBORO",32.8,-80.49,3248000,8029400
202406,193431,1194972,1,.57,"E","HAWORTH",33.85,-94.64,3351000,9438400
202406,193428,1196994,1,2.71,"SW","SLANDSVILLE",32.95,-80.26,3257000,8015600
202406,193428,1196995,1,2.07,"S","SLANDSVILLE",32.95,-80.23,3257000,8013800
202406,193428,1196996,1,.58,"W","SUMMERVILLE",33.02,-80.19,331200,8011400
202406,193428,1196997,1,4.05,"WSW","CARNES XRD",33.04,-80.16,332400,809600
202406,193428,1197189,1,1.9,"E","SLANDSVILLE",32.9792,-80.1973,3258752,8011838
202406,193428,1197189,2,2.14,"SE","SUMMERVILLE",32.9942,-80.1595,3259652,809570
202406,193428,1197191,1,1.86,"SSW","LINCOLNVILLE",32.9942,-80.1595,3259652,809570
202406,193428,1197191,2,1.6,"SE","LINCOLNVILLE",33.007,-80.1272,33420,807632
202406,193428,1197193,1,2.44,"NW","LADSON",33.007,-80.1272,33420,807632
202406,193428,1197193,2,1.79,"W","MT HOLLY",33.0334,-80.0607,332004,803642
202406,193429,1194967,1,.9,"NE","FOREMAN",33.73,-94.39,3343800,9423400
202406,193429,1194968,1,0,"N","RONDO",33.43,-93.98,3325800,9358800
202406,193429,1194969,1,.69,"N","LEWISVILLE",33.36,-93.58,3321600,9334800
202406,193429,1194970,1,.9,"SE","SMACKOVER",33.36,-92.72,3321600,9243200
202406,193435,1196566,1,.58,"E","STOKES",32.97,-80.71,3258200,8042600
202406,193435,1196567,1,3,"NNE","STOKES",33.01,-80.7,33600,8042000
202406,193436,1196568,1,4.05,"WSW","STOKES",32.94,-80.78,3256400,8046800
202406,193438,1196569,1,5.4,"SW","SAPELO ISLAND",31.4178,-81.2954,3125068,8117724
202406,193438,1196570,1,1.64,"E","TYBEE ISLAND",32.0071,-80.8123,32426,8048738
202406,193438,1196571,1,3.05,"WSW","FOLLY BEACH",32.6415,-79.9676,3238490,7958056
202406,193438,1196573,1,.09,"NE","EDISTO BUOY (41004)",32.501,-79.099,3230060,795940
202406,193439,1196583,1,2.7,"WSW","WALTERBORO",32.88,-80.69,3252800,8041400
202406,193439,1196619,1,.69,"N","COTTAGEVILLE",32.94,-80.48,3256400,8028800
202406,193439,1196634,1,3.27,"SSE","LAUREL BAY",32.46,-80.79,3227600,8047400
202406,193439,1196635,1,.58,"E","BEAUFORT",32.43,-80.67,3225800,8040200
202406,193445,1195000,1,0,"N","LIMERIDGE",43.47,-90.15,4328200,909000
202406,193447,1195002,1,.5,"W","HARTFORD",43.32,-88.39,4319200,8823400
202406,193447,1195003,1,1.22,"SE","MYRA",43.41,-88.1,4324600,886000
202406,193447,1195004,1,0,"N","THERESA",43.52,-88.45,4331200,8827000
202406,193447,1195005,1,1.66,"ESE","BROOKFIELD",43.06,-88.12,433600,887200
202406,193447,1195006,1,1.71,"SW","MILWAUKEE COUNTY ZOO",43.01,-88.06,43600,883600
202406,193447,1195007,1,1.67,"WSW","MILWAUKEE COUNTY ZOO",43.02,-88.07,431200,884200
202406,193447,1195008,1,.5,"E","HARTLAND",43.1,-88.34,436000,8820400
202406,193447,1195009,1,.86,"SE","MERTON",43.14,-88.31,438400,8818600
202406,193447,1195010,1,.69,"S","(SBM)SHEBOYGAN CO AR",43.76,-87.85,4345600,8751000
202406,193447,1195011,1,1.47,"NNE","SHEBOYGAN",43.77,-87.71,4346200,8742600
202406,193447,1195011,2,1.42,"S","SHEBOYGAN",43.7294,-87.7204,4343764,8743224
202406,193447,1195012,1,0,"N","PLYMOUTH",43.75,-87.98,4345000,8758800
202406,193447,1195013,1,1.15,"SSE","CEDAR GROVE",43.5541,-87.8234,4333246,8749404
202406,193447,1195013,2,1.2,"SE","CEDAR GROVE",43.5564,-87.8152,4333384,8748912
202406,193447,1195013,3,2.39,"SSE","CEDAR GROVE",43.5367,-87.817,4332202,8749020
202406,193447,1195013,4,2.26,"S","CEDAR GROVE",43.5374,-87.8261,4332244,8749566
202406,193447,1195014,1,3.7,"NNW","PARNELL",43.7221,-88.1177,4343326,887062
202406,193447,1195014,2,2.98,"NNW","PARNELL",43.7072,-88.1303,4342432,887818
202406,193447,1195014,3,2.69,"NNW","PARNELL",43.7075,-88.1143,4342450,886858
202406,193447,1195014,4,3.44,"N","PARNELL",43.7195,-88.1081,4343170,886486
202406,193447,1195015,1,2.15,"WNW","DOWNTOWN JANESVILLE",42.69,-89.06,4241400,893600
202406,193447,1195016,1,3.35,"ENE","DOWNTOWN JANESVILLE",42.7,-88.96,4242000,8857600
202406,193447,1195017,1,.86,"NW","DOWNTOWN JANESVILLE",42.69,-89.03,4241400,891800
202406,193447,1195018,1,2.57,"NE","DOWNTOWN JANESVILLE",42.71,-88.99,4242600,8859400
202406,193447,1195019,1,2.81,"S","MILTON",42.73,-88.96,4243800,8857600
202406,193457,1195049,1,3.21,"WSW","RHOME",33.03,-97.53,331800,9731800
202406,193457,1195050,1,0,"N","TOOL",32.27,-96.17,3216200,9610200
202406,193457,1195051,1,.9,"NW","TOOL",32.28,-96.18,3216800,9610800
202406,193457,1195052,1,1.88,"WNW","CEDAR CREEK RES SOUT",32.24,-96.13,3214400,967800
202406,193457,1195053,1,2.82,"NNW","CEDAR CREEK RES SOUT",32.27,-96.11,3216200,966600
202406,193457,1195054,1,1.88,"WNW","CEDAR CREEK RES SOUT",32.24,-96.13,3214400,967800
202406,193457,1195055,1,2.07,"N","TRINIDAD",32.18,-96.1,3210800,966000
202406,193457,1195056,1,.58,"E","MALAKOFF",32.17,-96.01,3210200,96600
202406,193457,1195057,1,.58,"E","MALAKOFF",32.17,-96.01,3210200,96600
202406,193457,1195059,1,1.76,"W","MONTALBA",31.88,-95.73,3152800,9543800
202406,193457,1195061,1,.58,"E","MALAKOFF",32.17,-96.01,3210200,96600
202406,193457,1195066,1,0,"N","GAINESVILLE MUNI ARP",33.65,-97.2,3339000,9712000
202406,193457,1195067,1,.9,"SE","GAINESVILLE",33.62,-97.14,3337200,978400
202406,193457,1195068,1,2.15,"NNW","HOPE",33.65,-97.09,3339000,975400
202406,193457,1195069,1,2.82,"NNW","DENTON",33.26,-97.16,3315600,979600
202406,193457,1195070,1,.58,"W","DECATUR",33.23,-97.61,3313800,9736600
202406,193457,1195071,1,2.22,"SW","MINGO",33.23,-97.1,3313800,976000
202406,193457,1195072,1,.69,"S","DENTON",33.21,-97.15,3312600,979000
202406,193457,1195073,1,3.56,"SE","LITTLE ELM",33.12,-96.92,337200,9655200
202406,193457,1195074,1,3.6,"SE","NAVO",33.18,-96.89,3310800,9653400
202406,193457,1195075,1,5.78,"SW","JUSTIN",33.03,-97.38,331800,9722800
202406,193457,1195076,1,1.5,"SSW","ALEDO",32.68,-97.61,3240800,9736600
202406,193457,1195077,1,2.99,"WSW","BENBROOK",32.67,-97.5,3240200,9730000
202406,193457,1195078,1,2.15,"SSW","WESTLAND",32.69,-97.51,3241400,9730600
202406,193457,1195079,1,.9,"SE","FT WORTH",32.74,-97.34,3244400,9720400
202406,193457,1195080,1,2.15,"SSW","OSCEOLA",32.1,-97.24,326000,9714400
202406,193457,1195081,1,0,"N","HICO",31.98,-98.03,3158800,981800
202406,193457,1195082,1,.58,"W","CRANDALL",32.63,-96.46,3237800,9627600
202406,193457,1195100,1,1.35,"ESE","BOUCHARD",32.89,-96.75,3253400,9645000
202406,193457,1195100,2,1.97,"S","RICHARDSON",32.9216,-96.716,3255296,9642960
202406,193457,1195100,3,3.72,"SW","GARLAND",32.879,-96.6716,3252740,9640296
202406,193457,1195100,4,2.63,"ESE","HIGHLAND PARK",32.8074,-96.7273,3248444,9643638
202406,193457,1195100,5,2.06,"WNW","HIGHLAND PARK",32.8312,-96.8029,3249872,9648174
202406,193457,1195105,1,1.35,"WNW","GRIBBLE",32.89,-96.94,3253400,9656400
202406,193457,1195110,1,1.03,"SSE","COLLINSVILLE",33.5566,-96.9121,3333396,9654726
202406,193457,1195110,2,1.04,"SSE","COLLINSVILLE",33.5569,-96.911,3333414,9654660
202406,193457,1195110,3,1.13,"SSE","COLLINSVILLE",33.5553,-96.9113,3333318,9654678
202406,193457,1195110,4,1.11,"SSE","COLLINSVILLE",33.5554,-96.9122,3333324,9654732
202406,193457,1195526,1,.9,"NE","TERRELL",32.74,-96.27,3244400,9616200
202406,193457,1195538,1,2.83,"N","EUSTACE",32.3409,-95.9806,3220454,9558836
202406,193457,1195538,2,3.23,"N","EUSTACE",32.3466,-95.9768,3220796,9558608
202406,193873,1197886,1,1.29,"ESE","GLEN ALLEN",37.66,-77.48,3739600,7728800
202406,193873,1197887,1,3.9,"ESE","GROVE",37.22,-76.61,3713200,7636600
202406,193873,1197888,1,3.39,"WSW","CHARLIE HOPE",36.74,-77.98,3644400,7758800
202406,193873,1197889,1,.69,"S","DALBYS",37.22,-75.97,3713200,7558200
202406,193873,1197890,1,2.16,"NE","NORFOLK",36.89,-76.24,3653400,7614400
202406,193873,1197891,1,.69,"N","SEATACK",36.84,-76,3650400,7600
202406,193873,1197892,1,.55,"E","VICTORIA",36.98,-78.22,3658800,7813200
202406,193873,1197893,1,0,"N","LADYSMITH",38.02,-77.52,381200,7731200
202406,193873,1197894,1,.54,"W","BALTY",38,-77.46,3800,7727600
202406,193873,1197895,1,.88,"NE","DOSWELL",37.88,-77.46,3752800,7727600
202406,193873,1197896,1,2.14,"NW","LORNE",37.89,-77.36,3753400,7721600
202406,193873,1197897,1,1.38,"S","RUTHER GLEN",37.9,-77.47,3754000,7728200
202406,193873,1197898,1,2.29,"WSW","WEST END MANOR",37.64,-77.57,3738400,7734200
202406,193874,1197901,1,0,"N","SLIGO",36.45,-76.08,3627000,764800
202406,193874,1197903,1,2.76,"N","ELIZABETH CITY",36.34,-76.23,3620400,7613800
202406,193874,1197904,1,1.78,"SE","HERTFORD",36.16,-76.45,369600,7627000
202406,193875,1197906,1,1.1,"W","CAPE HENRY",36.92,-76.02,3655200,761200
202406,193875,1197906,2,1.98,"W","CAPE HENRY",36.9221,-76.0357,3655326,762142
202406,193875,1197906,3,2.08,"W","CAPE HENRY",36.9184,-76.0377,3655104,762262
202406,193875,1197906,4,1.13,"W","CAPE HENRY",36.9172,-76.0201,3655032,761206
202406,193875,1197907,1,1.38,"S","QUINTON ARPT",37.48,-77.13,3728800,777800
202406,193875,1197907,2,1.1,"NNE","MOUNTCASTLE",37.4649,-77.073,3727894,774380
202406,193875,1197907,3,.11,"W","MOUNTCASTLE",37.4497,-77.082,3726982,774920
202406,193875,1197907,4,2.2,"S","QUINTON ARPT",37.4682,-77.1298,3728092,777788
202406,193875,1197908,1,1.3,"WSW","NEW KENT",37.51,-77,3730600,7700
202406,193875,1197908,2,1.07,"W","NEW KENT",37.5215,-76.9994,3731290,7659964
202406,193875,1197908,3,.43,"WNW","NEW KENT",37.5215,-76.9876,3731290,7659256
202406,193875,1197908,4,.82,"SW","NEW KENT",37.5103,-76.9886,3730618,7659316
202406,193875,1197909,1,4.73,"SE","LEWIS GARDENS",37.48,-77.21,3728800,7712600
202406,193875,1197909,2,4.14,"ESE","LEWIS GARDENS",37.4933,-77.2124,3729598,7712744
202406,193875,1197909,3,3.16,"ESE","LEWIS GARDENS",37.4954,-77.2313,3729724,7713878
202406,193875,1197909,4,3.91,"SE","LEWIS GARDENS",37.4844,-77.2245,3729064,7713470
202406,193875,1197910,1,1.76,"NW","MOUNTCASTLE",37.47,-77.1,3728200,776000
202406,193875,1197910,2,1.68,"NW","MOUNTCASTLE",37.4665,-77.1024,3727990,776144
202406,193875,1197910,3,1.35,"NNW","MOUNTCASTLE",37.467,-77.0921,3728020,775526
202406,193875,1197910,4,1.55,"NNW","MOUNTCASTLE",37.4703,-77.0922,3728218,775532
202406,193876,1197912,1,.69,"N","ELIZABETH CITY",36.31,-76.23,3618600,7613800
202406,193876,1197912,2,.93,"NE","ELIZABETH CITY",36.3109,-76.2201,3618654,7613206
202406,193876,1197912,3,.22,"NNE","ELIZABETH CITY",36.303,-76.2284,3618180,7613704
202406,193876,1197912,4,.51,"NW","ELIZABETH CITY",36.3054,-76.2362,3618324,7614172
202406,193876,1197913,1,.56,"W","ELIZABETH CITY",36.3,-76.24,3618000,7614400
202406,193876,1197913,2,.59,"W","ELIZABETH CITY",36.2988,-76.2405,3617928,7614430
202406,193876,1197913,3,.69,"W","ELIZABETH CITY",36.2993,-76.2424,3617958,7614544
202406,193876,1197913,4,.64,"W","ELIZABETH CITY",36.3005,-76.2416,3618030,7614496
202406,193876,1197915,1,1.31,"WSW","ELIZABETH CITY",36.29,-76.25,3617400,7615000
202406,193876,1197915,2,.92,"WSW","ELIZABETH CITY",36.2932,-76.2442,3617592,7614652
202406,193876,1197915,3,.98,"WSW","ELIZABETH CITY",36.2965,-76.2471,3617790,7614826
202406,193876,1197915,4,1.27,"WSW","ELIZABETH CITY",36.2935,-76.2514,3617610,7615084
202406,193876,1197916,1,2.98,"NNW","ELIZABETH CITY ARPT",36.29,-76.29,3617400,7617400
202406,193876,1197916,2,2.98,"NNW","ELIZABETH CITY ARPT",36.2917,-76.2835,3617502,7617010
202406,193876,1197916,3,2.75,"NNW","ELIZABETH CITY ARPT",36.2883,-76.2834,3617298,7617004
202406,193876,1197916,4,2.83,"NNW","ELIZABETH CITY ARPT",36.2879,-76.2893,3617274,7617358
202406,193876,1197919,1,0,"N","ELIZABETH CITY",36.3,-76.23,3618000,7613800
202406,193876,1197919,2,.1,"N","ELIZABETH CITY",36.3015,-76.2303,3618090,7613818
202406,193876,1197919,3,.13,"NE","ELIZABETH CITY",36.3011,-76.228,3618066,7613680
202406,193876,1197919,4,.12,"E","ELIZABETH CITY",36.3002,-76.2279,3618012,7613674
